Experience,Rho_max,Packet_generation,Nodes,PathLoss,Packet_Sent,Packet_Loss,Collisions,Energy,DER,Mathematical-Model,Error,SF7,SF8,SF9,SF10,SF11,SF12,DSF7,DSF8,DSF9,DSF10,DSF11,DSF12
1,0.5,300,100,6,2425,0,23,0.035672457216,99.05154639175258,97.42158400260868,1.6299623891439126,0.0086749866666666,0.00617472,0.02224128,0.0,0.0,0.0,46,18,36,0,0,0
1,0.5,300,100,6,2428,0,29,0.022289221632000013,98.80560131795717,97.42158400260867,1.3840173153485011,0.008674986666666667,0.00617472,0.02224128,0.0,0.0,0.0,46,18,36,0,0,0
